product_id,product_name,category,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.01,35456,26614,8842,Parag Foods,"Coimbatore, Tamil Nadu",2023-03-30
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.78,12539,12207,332,ITC Agri Business,"Kolkata, West Bengal",2023-05-16
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.17,15214,5346,9868,ITC Agri Business,"Coimbatore, Tamil Nadu",2022-11-29
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.77,20009,6389,13620,IFFCO,"Kolkata, West Bengal",2022-12-22
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.92,40446,5151,35295,Coromandel International,"Chennai, Tamil Nadu",2022-10-25
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.78,10706,3289,7417,IFFCO,"Anand, Gujarat",2022-07-12
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.3,3027,316,2711,IFFCO,"Nashik, Maharashtra",2023-02-20
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.74,48797,41111,7686,DeHaat,"Lucknow, Uttar Pradesh",2023-06-17
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,7.14,31485,15856,15629,Amul (GCMMF),"Jaipur, Rajasthan",2023-01-13
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.79,2440,1197,1243,ITC Agri Business,"Lucknow, Uttar Pradesh",2022-06-04
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.13,25772,22355,3417,Amul (GCMMF),"Pune, Maharashtra",2022-02-16
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.74,44209,19620,24589,IFFCO,"Hyderabad, Telangana",2023-04-22
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.02,32675,29121,3554,Coromandel International,"Nashik, Maharashtra",2022-12-25
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.59,48064,44142,3922,ITC Agri Business,"Anand, Gujarat",2022-07-20
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.45,6299,2950,3349,Parag Foods,"Kolkata, West Bengal",2022-11-20
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.29,36140,5748,30392,Parag Foods,"Pune, Maharashtra",2023-05-20
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.07,1711,501,1210,Parag Foods,"Jaipur, Rajasthan",2022-05-15
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.56,41106,12058,29048,DeHaat,"Kolkata, West Bengal",2022-09-15
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.83,27686,14085,13601,Godrej Agrovet,"Jaipur, Rajasthan",2023-08-18
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.13,2504,1589,915,IFFCO,"Hyderabad, Telangana",2022-11-09
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.69,35125,1681,33444,Godrej Agrovet,"Kolkata, West Bengal",2023-02-11
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,3.09,35600,9049,26551,Nuziveedu Seeds,"Nashik, Maharashtra",2022-01-05
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.68,46064,18199,27865,DeHaat,"Pune, Maharashtra",2022-06-28
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.69,42743,27630,15113,Parag Foods,"Kolkata, West Bengal",2023-03-07
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.82,26744,21279,5465,ITC Agri Business,"Pune, Maharashtra",2022-07-14
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.0,16335,9740,6595,DeHaat,"Kolkata, West Bengal",2022-04-22
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.71,40941,10407,30534,ITC Agri Business,"Bengaluru, Karnataka",2022-12-23
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.85,1473,675,798,Amul (GCMMF),"Anand, Gujarat",2023-06-03
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.45,19790,7784,12006,Amul (GCMMF),"Jaipur, Rajasthan",2023-12-28
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.58,33199,19322,13877,ITC Agri Business,"Hyderabad, Telangana",2023-07-09
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.3,14195,246,13949,Parag Foods,"Pune, Maharashtra",2022-11-22
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.14,31948,19459,12489,Godrej Agrovet,"Hyderabad, Telangana",2022-02-06
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.69,43641,11812,31829,IFFCO,"Anand, Gujarat",2022-04-08
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.5,12204,4015,8189,DeHaat,"Anand, Gujarat",2022-02-02
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.59,27398,10988,16410,DeHaat,"Anand, Gujarat",2022-08-23
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.36,14474,4219,10255,Parag Foods,"Jaipur, Rajasthan",2022-03-25
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.43,26238,21537,4701,IFFCO,"Hyderabad, Telangana",2023-11-08
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.06,18288,11098,7190,Amul (GCMMF),"Hyderabad, Telangana",2023-10-01
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.61,23803,22831,972,Godrej Agrovet,"Nashik, Maharashtra",2022-01-09
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.69,48167,33692,14475,IFFCO,"Anand, Gujarat",2022-03-06
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.32,33256,8115,25141,Amul (GCMMF),"Nashik, Maharashtra",2023-07-22
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.96,5571,171,5400,IFFCO,"Chennai, Tamil Nadu",2023-05-07
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.26,43871,15114,28757,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2023-02-15
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.54,37055,4343,32712,DeHaat,"Chennai, Tamil Nadu",2022-07-22
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.43,37428,33350,4078,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2023-01-08
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.02,24996,11941,13055,IFFCO,"Anand, Gujarat",2023-09-24
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.08,25531,6059,19472,DeHaat,"Hyderabad, Telangana",2022-03-17
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.51,10273,1860,8413,Godrej Agrovet,"Lucknow, Uttar Pradesh",2023-03-22
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.2,32104,14267,17837,Parag Foods,"Pune, Maharashtra",2022-07-02
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.82,42824,33133,9691,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2023-02-13
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.01,25887,18110,7777,Parag Foods,"Nashik, Maharashtra",2022-04-07
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.64,28765,8271,20494,Amul (GCMMF),"Kolkata, West Bengal",2022-06-21
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.59,4911,3495,1416,Amul (GCMMF),"Hyderabad, Telangana",2022-04-07
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.83,41518,32155,9363,Coromandel International,"Pune, Maharashtra",2023-03-05
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.44,5465,2435,3030,Amul (GCMMF),"Coimbatore, Tamil Nadu",2022-12-04
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.83,11720,9006,2714,Amul (GCMMF),"Anand, Gujarat",2023-01-11
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.5,19607,9256,10351,DeHaat,"Anand, Gujarat",2023-03-03
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.02,18764,11018,7746,Godrej Agrovet,"Bengaluru, Karnataka",2022-03-07
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.79,45206,4116,41090,Amul (GCMMF),"Pune, Maharashtra",2023-06-08
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.85,39430,19214,20216,ITC Agri Business,"Chennai, Tamil Nadu",2022-04-14
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.88,23178,18499,4679,Godrej Agrovet,"Pune, Maharashtra",2023-06-28
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.96,9600,8053,1547,ITC Agri Business,"Coimbatore, Tamil Nadu",2023-01-14
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.08,42686,25650,17036,ITC Agri Business,"Lucknow, Uttar Pradesh",2023-02-25
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.87,49689,26803,22886,Parag Foods,"Pune, Maharashtra",2023-02-23
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.91,49503,10883,38620,IFFCO,"Jaipur, Rajasthan",2022-08-31
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.74,48606,23628,24978,ITC Agri Business,"Nashik, Maharashtra",2023-05-23
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.63,23899,13505,10394,Parag Foods,"Hyderabad, Telangana",2023-05-14
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.79,20069,10652,9417,Amul (GCMMF),"Kolkata, West Bengal",2023-07-07
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.04,38696,10294,28402,ITC Agri Business,"Pune, Maharashtra",2023-05-26
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.29,18338,1992,16346,IFFCO,"Anand, Gujarat",2022-11-02
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.67,43755,20389,23366,Coromandel International,"Hyderabad, Telangana",2022-10-05
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.98,16096,13756,2340,Nuziveedu Seeds,"Chennai, Tamil Nadu",2022-01-01
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.91,10118,4031,6087,Parag Foods,"Pune, Maharashtra",2022-09-12
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.96,46888,10486,36402,Coromandel International,"Kolkata, West Bengal",2022-01-01
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.96,35198,27083,8115,Parag Foods,"Jaipur, Rajasthan",2023-05-24
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.27,16599,10839,5760,Nuziveedu Seeds,"Anand, Gujarat",2023-11-21
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.29,35485,5072,30413,IFFCO,"Kolkata, West Bengal",2022-03-05
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.94,36698,19365,17333,Godrej Agrovet,"Kolkata, West Bengal",2023-01-09
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.04,37071,29292,7779,Nuziveedu Seeds,"Pune, Maharashtra",2022-04-16
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.4,47524,27327,20197,DeHaat,"Anand, Gujarat",2023-08-02
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.12,1137,440,697,Coromandel International,"Hyderabad, Telangana",2022-03-19
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.77,16200,5688,10512,ITC Agri Business,"Bengaluru, Karnataka",2023-10-18
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.86,29734,18122,11612,Amul (GCMMF),"Chennai, Tamil Nadu",2023-11-08
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.63,19759,8051,11708,DeHaat,"Jaipur, Rajasthan",2023-04-02
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.46,21531,3453,18078,ITC Agri Business,"Pune, Maharashtra",2023-05-22
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.59,16112,12153,3959,ITC Agri Business,"Nashik, Maharashtra",2023-03-08
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.26,7294,2275,5019,Parag Foods,"Pune, Maharashtra",2023-06-17
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.71,9592,2150,7442,Nuziveedu Seeds,"Bengaluru, Karnataka",2022-04-14
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.41,40839,20440,20399,Godrej Agrovet,"Lucknow, Uttar Pradesh",2023-08-11
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.89,46868,11267,35601,Coromandel International,"Jaipur, Rajasthan",2023-08-08
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.01,16474,13447,3027,ITC Agri Business,"Chennai, Tamil Nadu",2022-03-25
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.94,33326,12355,20971,Parag Foods,"Nashik, Maharashtra",2023-02-03
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.56,5532,2755,2777,Coromandel International,"Pune, Maharashtra",2022-02-24
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.89,17881,8662,9219,Nuziveedu Seeds,"Hyderabad, Telangana",2022-03-20
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.45,19702,11388,8314,Godrej Agrovet,"Kolkata, West Bengal",2023-10-04
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.1,12373,10684,1689,DeHaat,"Hyderabad, Telangana",2023-02-15
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.7,16503,10668,5835,Nuziveedu Seeds,"Pune, Maharashtra",2023-02-18
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.72,49839,2588,47251,Amul (GCMMF),"Jaipur, Rajasthan",2023-08-31
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.72,38689,10375,28314,Nuziveedu Seeds,"Hyderabad, Telangana",2022-11-09
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.29,32257,23818,8439,ITC Agri Business,"Anand, Gujarat",2023-11-10
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.01,4237,3890,347,Godrej Agrovet,"Bengaluru, Karnataka",2023-06-17
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.82,17348,8394,8954,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2023-06-09
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.47,45037,12319,32718,ITC Agri Business,"Chennai, Tamil Nadu",2023-10-01
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.51,27556,7863,19693,ITC Agri Business,"Kolkata, West Bengal",2022-06-28
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.71,18415,8382,10033,Godrej Agrovet,"Lucknow, Uttar Pradesh",2023-03-16
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.48,31411,25457,5954,Nuziveedu Seeds,"Nashik, Maharashtra",2022-07-14
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.68,22853,17729,5124,Nuziveedu Seeds,"Nashik, Maharashtra",2022-08-03
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.83,20567,8633,11934,Parag Foods,"Anand, Gujarat",2023-08-08
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.75,28912,23301,5611,Coromandel International,"Lucknow, Uttar Pradesh",2023-05-28
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.53,20074,395,19679,Parag Foods,"Anand, Gujarat",2023-10-02
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.93,10671,5315,5356,Nuziveedu Seeds,"Hyderabad, Telangana",2022-08-23
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.94,37027,16733,20294,DeHaat,"Coimbatore, Tamil Nadu",2022-12-18
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.16,30342,3879,26463,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2023-08-31
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.56,24894,11809,13085,Amul (GCMMF),"Lucknow, Uttar Pradesh",2022-11-20
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.94,2883,622,2261,ITC Agri Business,"Nashik, Maharashtra",2022-05-16
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.78,28018,13830,14188,IFFCO,"Jaipur, Rajasthan",2023-09-19
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.33,30300,3967,26333,Nuziveedu Seeds,"Nashik, Maharashtra",2022-10-26
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,4.98,45787,44185,1602,Amul (GCMMF),"Bengaluru, Karnataka",2023-12-05
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.56,19894,18809,1085,Amul (GCMMF),"Kolkata, West Bengal",2023-05-01
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.76,33410,5841,27569,Coromandel International,"Nashik, Maharashtra",2022-04-03
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.86,42794,8334,34460,Godrej Agrovet,"Anand, Gujarat",2022-01-16
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.19,39489,5534,33955,Nuziveedu Seeds,"Pune, Maharashtra",2022-01-15
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.87,2842,1860,982,Godrej Agrovet,"Jaipur, Rajasthan",2023-05-27
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.43,3237,1972,1265,DeHaat,"Jaipur, Rajasthan",2022-09-01
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.71,29578,18539,11039,IFFCO,"Pune, Maharashtra",2022-08-04
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.91,14732,11716,3016,Amul (GCMMF),"Pune, Maharashtra",2022-08-05
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.4,33657,21026,12631,ITC Agri Business,"Kolkata, West Bengal",2022-10-29
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.81,44408,10621,33787,ITC Agri Business,"Kolkata, West Bengal",2023-08-05
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.44,47933,45989,1944,Godrej Agrovet,"Coimbatore, Tamil Nadu",2022-11-24
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.92,12983,8701,4282,Amul (GCMMF),"Bengaluru, Karnataka",2022-11-28
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.55,47992,10337,37655,Coromandel International,"Nashik, Maharashtra",2022-06-06
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.58,8237,1911,6326,Godrej Agrovet,"Chennai, Tamil Nadu",2022-11-02
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.37,38392,24595,13797,IFFCO,"Bengaluru, Karnataka",2023-05-18
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.67,34275,2861,31414,Godrej Agrovet,"Coimbatore, Tamil Nadu",2022-10-23
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.81,37349,15208,22141,Amul (GCMMF),"Hyderabad, Telangana",2023-12-17
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.45,21549,10785,10764,Nuziveedu Seeds,"Jaipur, Rajasthan",2022-12-13
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.5,16581,15426,1155,Coromandel International,"Kolkata, West Bengal",2022-11-06
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.5,14909,7488,7421,Amul (GCMMF),"Anand, Gujarat",2022-07-06
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.85,13879,10276,3603,Coromandel International,"Kolkata, West Bengal",2023-06-29
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.61,22169,11923,10246,Parag Foods,"Lucknow, Uttar Pradesh",2023-08-20
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.92,11950,2104,9846,Parag Foods,"Pune, Maharashtra",2022-05-14
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.93,22266,18208,4058,ITC Agri Business,"Pune, Maharashtra",2022-02-05
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.64,17946,6187,11759,Coromandel International,"Kolkata, West Bengal",2023-11-22
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.82,17447,2879,14568,IFFCO,"Jaipur, Rajasthan",2022-05-29
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.48,45289,29201,16088,Godrej Agrovet,"Lucknow, Uttar Pradesh",2023-09-18
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.94,3405,1013,2392,Parag Foods,"Anand, Gujarat",2023-02-14
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.76,48890,18785,30105,Godrej Agrovet,"Anand, Gujarat",2022-10-03
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.76,44359,43242,1117,Godrej Agrovet,"Nashik, Maharashtra",2023-05-24
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.71,46867,35866,11001,IFFCO,"Jaipur, Rajasthan",2022-01-20
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.83,34529,13561,20968,Amul (GCMMF),"Hyderabad, Telangana",2022-02-02
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.76,14078,947,13131,Godrej Agrovet,"Hyderabad, Telangana",2023-07-21
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.01,25465,15655,9810,Coromandel International,"Coimbatore, Tamil Nadu",2023-10-01
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.51,16491,8607,7884,IFFCO,"Chennai, Tamil Nadu",2023-01-27
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.72,24008,11822,12186,Parag Foods,"Nashik, Maharashtra",2023-07-28
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.58,33541,31709,1832,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2022-02-26
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.03,25299,11541,13758,Godrej Agrovet,"Nashik, Maharashtra",2022-08-16
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.66,2583,2466,117,ITC Agri Business,"Anand, Gujarat",2023-08-30
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.44,3134,2121,1013,IFFCO,"Coimbatore, Tamil Nadu",2023-12-13
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.84,25092,15000,10092,Amul (GCMMF),"Nashik, Maharashtra",2023-02-04
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.49,27711,23229,4482,DeHaat,"Anand, Gujarat",2022-04-06
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.56,30692,14329,16363,Parag Foods,"Nashik, Maharashtra",2023-05-17
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.82,45485,35210,10275,Parag Foods,"Chennai, Tamil Nadu",2023-07-02
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.92,13583,10836,2747,DeHaat,"Nashik, Maharashtra",2022-08-28
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.84,23090,20607,2483,Coromandel International,"Chennai, Tamil Nadu",2022-10-24
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.6,6795,896,5899,Nuziveedu Seeds,"Nashik, Maharashtra",2023-06-08
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.93,40944,23152,17792,Parag Foods,"Anand, Gujarat",2022-08-24
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.14,14582,1476,13106,Parag Foods,"Jaipur, Rajasthan",2023-09-22
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.99,15802,14022,1780,Amul (GCMMF),"Hyderabad, Telangana",2023-05-08
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.41,41536,26924,14612,Parag Foods,"Jaipur, Rajasthan",2022-10-08
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.59,1521,332,1189,IFFCO,"Kolkata, West Bengal",2023-03-14
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.53,11213,8032,3181,Coromandel International,"Chennai, Tamil Nadu",2022-07-06
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.41,38719,31159,7560,Nuziveedu Seeds,"Pune, Maharashtra",2022-09-27
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.94,32667,15549,17118,ITC Agri Business,"Nashik, Maharashtra",2023-12-09
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.69,8021,5393,2628,Nuziveedu Seeds,"Hyderabad, Telangana",2022-04-04
